ID,choice,tt1,tc1,hw1,ch1,tt2,tc2,hw2,ch2,hh_inc_abs,car_availability,half_discount_ticket,full_discount_ticket,commute,shopping,business,leisure
21756,0,33,15,15,1,48,13,30,2,90000,0,1,0,0,0,0,1
21756,0,52,16,15,2,37,22,30,2,90000,0,1,0,0,0,0,1
21756,0,52,13,15,2,39,15,60,0,90000,0,1,0,0,0,0,1
21756,0,49,19,15,1,65,16,30,0,90000,0,1,0,0,0,0,1
21756,0,45,13,15,1,32,14,30,1,90000,0,1,0,0,0,0,1
21818,1,68,15,60,1,47,17,15,1,90000,1,1,0,1,0,0,0
21818,1,58,21,60,1,77,16,15,0,90000,1,1,0,1,0,0,0
21818,1,50,16,60,2,56,14,30,0,90000,1,1,0,1,0,0,0
21818,0,53,18,15,0,62,14,60,0,90000,1,1,0,1,0,0,0
21818,0,61,16,15,0,68,15,15,0,90000,1,1,0,1,0,0,0
21818,0,62,15,15,0,56,16,30,1,90000,1,1,0,1,0,0,0
21818,1,56,15,15,2,45,18,15,2,90000,1,1,0,1,0,0,0
21818,0,42,18,30,2,56,16,60,2,90000,1,1,0,1,0,0,0
21818,1,53,19,30,2,37,24,15,1,90000,1,1,0,1,0,0,0
21835,1,156,28,60,2,117,31,15,1,90000,0,1,0,0,0,0,1
21835,0,148,30,60,1,118,40,60,1,90000,0,1,0,0,0,0,1
21835,1,148,28,60,0,111,31,30,2,90000,0,1,0,0,0,0,1
21835,1,117,40,15,1,156,30,30,0,90000,0,1,0,0,0,0,1
21835,1,156,30,30,2,109,33,15,1,90000,0,1,0,0,0,0,1
21835,0,172,36,15,2,121,48,30,2,90000,0,1,0,0,0,0,1
21835,1,129,34,60,0,172,30,15,2,90000,0,1,0,0,0,0,1
21835,1,213,36,30,0,160,41,15,1,90000,0,1,0,0,0,0,1
21835,1,148,28,15,1,103,32,30,1,90000,0,1,0,0,0,0,1
21846,0,45,16,15,1,34,18,15,2,10000,0,1,0,0,0,0,1
21846,0,35,12,60,0,25,16,60,2,10000,0,1,0,0,0,0,1
21846,0,37,15,60,0,26,17,15,0,10000,0,1,0,0,0,0,1
21846,0,51,12,15,1,41,13,15,2,10000,0,1,0,0,0,0,1
21846,1,34,16,60,2,45,12,30,0,10000,0,1,0,0,0,0,1
21846,0,37,12,15,1,28,16,30,1,10000,0,1,0,0,0,0,1
21846,0,41,14,30,0,33,16,15,1,10000,0,1,0,0,0,0,1
21846,0,36,15,30,0,45,12,30,2,10000,0,1,0,0,0,0,1
21846,0,31,14,15,1,41,12,60,1,10000,0,1,0,0,0,0,1
21857,0,31,4,15,1,23,5,15,2,112500,0,0,1,1,0,0,0
21857,0,24,3,60,0,17,4,60,2,112500,0,0,1,1,0,0,0
21857,1,26,4,60,0,18,5,15,0,112500,0,0,1,1,0,0,0
21857,1,28,4,15,2,35,3,15,1,112500,0,0,1,1,0,0,0
21857,0,31,3,30,0,23,4,60,2,112500,0,0,1,1,0,0,0
21857,0,19,4,30,1,26,3,15,1,112500,0,0,1,1,0,0,0
21857,1,28,4,30,0,23,5,15,1,112500,0,0,1,1,0,0,0
21857,0,25,4,30,0,31,3,30,2,112500,0,0,1,1,0,0,0
21857,1,28,3,60,1,21,4,15,1,112500,0,0,1,1,0,0,0
21912,1,95,37,30,1,81,41,30,0,70000,0,1,0,0,0,1,0
21912,0,49,43,60,0,66,37,15,2,70000,0,1,0,0,0,1,0
21912,0,66,37,30,0,56,44,15,2,70000,0,1,0,0,0,1,0
21912,0,71,49,60,1,84,45,60,2,70000,0,1,0,0,0,1,0
21912,1,69,47,60,0,55,54,30,0,70000,0,1,0,0,0,1,0
21912,0,59,40,60,1,69,35,15,1,70000,0,1,0,0,0,1,0
21912,0,49,42,60,0,69,35,15,0,70000,0,1,0,0,0,1,0
21912,0,49,45,60,0,69,41,30,1,70000,0,1,0,0,0,1,0
21912,1,95,37,60,0,66,43,30,2,70000,0,1,0,0,0,1,0
21922,0,181,49,30,1,154,54,30,0,10000,1,1,0,0,0,0,1
21922,1,125,49,15,2,94,57,60,0,10000,1,1,0,0,0,0,1
21922,0,125,49,30,0,106,59,15,2,10000,1,1,0,0,0,0,1
21922,1,136,66,60,1,160,60,60,2,10000,1,1,0,0,0,0,1
21922,0,106,72,30,0,132,62,60,0,10000,1,1,0,0,0,0,1
21922,0,132,47,15,1,112,54,60,1,10000,1,1,0,0,0,0,1
21922,0,132,47,15,0,92,56,60,0,10000,1,1,0,0,0,0,1
21922,1,92,60,60,0,132,55,30,1,10000,1,1,0,0,0,0,1
21922,0,126,57,30,2,181,49,60,0,10000,1,1,0,0,0,0,1
21947,1,228,55,60,1,159,63,15,1,70000,0,0,1,0,0,0,1
21947,0,257,61,15,0,193,79,60,1,70000,0,0,1,0,0,0,1
21947,1,169,60,60,2,188,52,30,0,70000,0,0,1,0,0,0,1
21947,0,208,52,60,0,177,68,15,0,70000,0,0,1,0,0,0,1
21947,0,228,55,15,0,205,61,15,0,70000,0,0,1,0,0,0,1
21947,1,187,61,30,1,208,55,15,0,70000,0,0,1,0,0,0,1
21947,0,188,55,15,2,150,66,15,2,70000,0,0,1,0,0,0,1
21947,1,188,61,60,2,141,67,30,2,70000,0,0,1,0,0,0,1
21947,0,178,70,30,2,125,90,15,1,70000,0,0,1,0,0,0,1
21952,0,57,23,15,1,82,20,60,1,112500,0,1,0,0,0,0,1
21952,1,69,29,60,1,92,23,15,0,112500,0,1,0,0,0,0,1
21952,1,61,22,60,2,67,19,30,0,112500,0,1,0,0,0,0,1
21952,0,63,25,15,0,75,19,60,0,112500,0,1,0,0,0,0,1
21952,1,82,20,15,0,73,22,15,0,112500,0,1,0,0,0,0,1
21952,1,67,22,30,1,75,20,15,0,112500,0,1,0,0,0,0,1
21952,1,67,20,15,2,54,25,15,2,112500,0,1,0,0,0,0,1
21952,1,67,23,60,2,51,25,30,2,112500,0,1,0,0,0,0,1
21952,0,45,34,15,1,64,26,30,2,112500,0,1,0,0,0,0,1
21955,1,196,59,30,1,167,65,30,0,90000,0,0,0,0,0,1,0
21955,0,102,68,60,0,136,59,15,2,90000,0,0,0,0,0,1,0
21955,0,136,59,30,0,116,71,15,2,90000,0,0,0,0,0,1,0
21955,1,174,71,60,2,148,78,60,1,90000,0,0,0,0,0,1,0
21955,0,143,74,60,0,115,86,30,0,90000,0,0,0,0,0,1,0
21955,0,143,56,15,1,122,64,60,1,90000,0,0,0,0,0,1,0
21955,1,100,67,60,0,143,56,15,0,90000,0,0,0,0,0,1,0
21955,1,143,65,30,1,100,72,60,0,90000,0,0,0,0,0,1,0
21955,0,137,68,30,2,196,59,60,0,90000,0,0,0,0,0,1,0
22003,1,21,3,60,1,14,4,15,1,70000,1,1,0,1,0,0,0
22003,1,18,5,60,1,23,4,15,0,70000,1,1,0,1,0,0,0
22003,0,17,3,30,0,15,4,60,2,70000,1,1,0,1,0,0,0
22003,0,16,4,15,0,19,3,60,0,70000,1,1,0,1,0,0,0
22003,0,21,3,15,0,19,4,15,0,70000,1,1,0,1,0,0,0
22003,0,19,3,15,0,17,4,30,1,70000,1,1,0,1,0,0,0
22003,0,17,3,15,2,14,4,15,2,70000,1,1,0,1,0,0,0
22003,1,17,4,60,2,13,5,30,2,70000,1,1,0,1,0,0,0
22003,0,11,5,15,1,16,4,30,2,70000,1,1,0,1,0,0,0
22035,0,36,7,15,1,48,6,60,2,30000,0,1,0,0,0,0,1
22035,1,45,7,60,1,36,9,60,1,30000,0,1,0,0,0,0,1
22035,1,34,7,30,2,45,6,60,0,30000,0,1,0,0,0,0,1
22035,1,48,7,30,0,36,9,15,1,30000,0,1,0,0,0,0,1
22035,0,33,8,15,1,48,7,30,2,30000,0,1,0,0,0,0,1
22035,0,37,11,30,2,52,8,15,2,30000,0,1,0,0,0,0,1
22035,1,52,7,15,2,39,8,60,0,30000,0,1,0,0,0,0,1
22035,0,65,8,30,0,49,9,15,1,30000,0,1,0,0,0,0,1
22035,0,45,6,15,1,32,7,30,1,30000,0,1,0,0,0,0,1
22067,1,7,1,60,2,5,2,15,1,50000,0,0,1,0,1,0,0
22067,1,5,2,60,1,6,1,60,1,50000,0,0,1,0,1,0,0
22067,0,6,1,60,0,5,2,30,2,50000,0,0,1,0,1,0,0
22067,1,5,2,15,1,7,1,30,0,50000,0,0,1,0,1,0,0
22067,0,5,2,15,1,7,1,30,2,50000,0,0,1,0,1,0,0
22067,0,7,1,15,2,5,2,30,2,50000,0,0,1,0,1,0,0
22067,0,6,2,60,0,7,1,15,2,50000,0,0,1,0,1,0,0
22067,0,9,1,30,0,7,2,15,1,50000,0,0,1,0,1,0,0
22067,0,6,1,15,1,4,2,30,1,50000,0,0,1,0,1,0,0
22092,1,38,8,15,2,51,7,15,1,70000,1,0,0,1,0,0,0
22092,0,40,5,60,0,28,7,60,2,70000,1,0,0,1,0,0,0
22092,1,42,6,60,0,29,7,15,0,70000,1,0,0,1,0,0,0
22092,0,57,5,15,1,46,6,15,2,70000,1,0,0,1,0,0,0
22092,1,38,7,60,2,51,5,30,0,70000,1,0,0,1,0,0,0
22092,0,42,5,15,1,31,7,30,1,70000,1,0,0,1,0,0,0
22092,1,46,6,30,0,37,7,15,1,70000,1,0,0,1,0,0,0
22092,0,40,6,30,0,51,5,30,2,70000,1,0,0,1,0,0,0
22092,0,35,6,15,1,46,5,60,1,70000,1,0,0,1,0,0,0
22169,0,86,19,15,1,115,18,60,2,70000,0,0,1,0,0,0,1
22169,1,109,19,60,1,87,25,60,1,70000,0,0,1,0,0,0,1
22169,1,109,18,60,0,82,19,30,2,70000,0,0,1,0,0,0,1
22169,1,115,19,30,0,86,25,15,1,70000,0,0,1,0,0,0,1
22169,0,80,20,15,1,115,19,30,2,70000,0,0,1,0,0,0,1
22169,0,89,30,30,2,127,22,15,2,70000,0,0,1,0,0,0,1
22169,1,127,19,15,2,95,21,60,0,70000,0,0,1,0,0,0,1
22169,0,118,26,15,1,157,22,30,0,70000,0,0,1,0,0,0,1
22169,0,76,20,30,1,109,18,15,1,70000,0,0,1,0,0,0,1
22186,0,16,13,15,2,22,11,15,1,90000,1,0,1,0,1,0,0
22186,1,17,9,60,0,12,11,60,2,90000,1,0,1,0,1,0,0
22186,0,13,12,15,0,18,11,60,0,90000,1,0,1,0,1,0,0
22186,0,20,9,15,2,25,8,15,1,90000,1,0,1,0,1,0,0
22186,1,16,11,60,2,22,8,30,0,90000,1,0,1,0,1,0,0
22186,0,18,9,15,1,14,11,30,1,90000,1,0,1,0,1,0,0
22186,0,16,11,15,1,20,10,30,0,90000,1,0,1,0,1,0,0
22186,1,22,8,30,2,17,11,30,0,90000,1,0,1,0,1,0,0
22186,1,20,8,60,1,15,10,15,1,90000,1,0,1,0,1,0,0
22208,0,159,114,15,1,227,99,60,1,50000,1,1,0,0,0,0,1
22208,0,256,110,15,0,192,143,60,1,50000,1,1,0,0,0,0,1
22208,1,168,108,60,2,187,94,30,0,50000,1,1,0,0,0,0,1
22208,1,176,122,15,0,207,94,60,0,50000,1,1,0,0,0,0,1
22208,1,227,99,15,0,204,109,15,0,50000,1,1,0,0,0,0,1
22208,0,207,99,15,0,186,109,30,1,50000,1,1,0,0,0,0,1
22208,0,187,99,15,2,150,119,15,2,50000,1,1,0,0,0,0,1
22208,0,140,121,30,2,187,110,60,2,50000,1,1,0,0,0,0,1
22208,0,124,163,15,1,177,125,30,2,50000,1,1,0,0,0,0,1
22220,1,9,3,30,1,13,2,15,0,167500,1,1,0,1,0,0,0
22220,1,8,4,60,2,12,3,30,1,167500,1,1,0,1,0,0,0
22220,0,10,3,15,0,14,2,15,2,167500,1,1,0,1,0,0,0
22220,0,7,4,30,0,10,3,30,1,167500,1,1,0,1,0,0,0
22220,1,9,4,30,1,10,3,15,0,167500,1,1,0,1,0,0,0
22220,1,8,3,15,2,10,2,15,2,167500,1,1,0,1,0,0,0
22220,0,9,3,30,1,10,2,30,2,167500,1,1,0,1,0,0,0
22220,0,9,3,15,0,10,2,60,1,167500,1,1,0,1,0,0,0
22220,0,10,3,15,1,9,4,15,2,167500,1,1,0,1,0,0,0
22265,0,57,16,30,0,68,14,30,1,90000,0,1,0,0,0,0,1
22265,1,47,14,15,2,35,16,60,0,90000,0,1,0,0,0,0,1
22265,1,40,17,15,2,47,14,30,0,90000,0,1,0,0,0,0,1
22265,0,51,19,60,1,60,17,60,2,90000,0,1,0,0,0,0,1
22265,0,49,18,60,0,40,21,30,0,90000,0,1,0,0,0,0,1
22265,0,49,14,15,1,42,16,60,1,90000,0,1,0,0,0,0,1
22265,1,49,14,15,0,35,16,60,0,90000,0,1,0,0,0,0,1
22265,1,49,16,30,1,35,17,60,0,90000,0,1,0,0,0,0,1
22265,0,68,14,60,0,47,16,30,2,90000,0,1,0,0,0,0,1
22277,0,53,14,30,0,62,12,30,1,50000,0,0,0,0,0,0,1
22277,0,32,14,60,0,43,12,15,2,50000,0,0,0,0,0,0,1
22277,0,43,12,30,0,37,15,15,2,50000,0,0,0,0,0,0,1
22277,0,47,16,60,1,55,15,60,2,50000,0,0,0,0,0,0,1
22277,1,46,16,60,0,36,18,30,0,50000,0,0,0,0,0,0,1
22277,1,46,12,15,1,39,13,60,1,50000,0,0,0,0,0,0,1
22277,0,32,14,60,0,46,12,15,0,50000,0,0,0,0,0,0,1
22277,1,46,14,30,1,32,15,60,0,50000,0,0,0,0,0,0,1
22277,1,44,14,30,2,62,12,60,0,50000,0,0,0,0,0,0,1
22278,0,24,9,15,0,17,11,30,1,167500,0,1,0,0,0,0,1
22278,0,22,10,30,1,15,11,60,2,167500,0,1,0,0,0,0,1
22278,1,19,10,15,0,27,8,15,2,167500,0,1,0,0,0,0,1
22278,1,14,12,30,0,19,10,30,1,167500,0,1,0,0,0,0,1
22278,1,17,14,30,1,20,10,15,0,167500,0,1,0,0,0,0,1
22278,1,16,10,15,2,19,9,15,2,167500,0,1,0,0,0,0,1
22278,0,19,8,30,2,17,9,30,1,167500,0,1,0,0,0,0,1
22278,0,19,9,60,1,17,12,15,0,167500,0,1,0,0,0,0,1
22278,1,18,13,15,2,20,10,15,1,167500,0,1,0,0,0,0,1
22309,0,25,13,30,0,30,12,30,1,70000,1,0,1,1,0,0,0
22309,0,21,12,15,2,16,14,60,0,70000,1,0,1,1,0,0,0
22309,1,21,12,30,0,18,15,15,2,70000,1,0,1,1,0,0,0
22309,0,22,16,60,1,26,15,60,2,70000,1,0,1,1,0,0,0
22309,0,17,18,30,0,22,15,60,0,70000,1,0,1,1,0,0,0
22309,0,22,12,15,1,19,13,60,1,70000,1,0,1,1,0,0,0
22309,1,15,14,60,0,22,12,15,0,70000,1,0,1,1,0,0,0
22309,1,15,15,60,0,22,13,30,1,70000,1,0,1,1,0,0,0
22309,1,21,14,30,2,30,12,60,0,70000,1,0,1,1,0,0,0
22321,1,21,5,15,2,28,4,15,1,90000,0,1,0,0,0,0,1
22321,1,15,4,60,2,22,3,60,0,90000,0,1,0,0,0,0,1
22321,0,16,4,15,0,23,3,60,0,90000,0,1,0,0,0,0,1
22321,0,31,3,15,1,25,4,15,2,90000,0,1,0,0,0,0,1
22321,0,28,3,30,0,21,4,60,2,90000,0,1,0,0,0,0,1
22321,0,23,3,15,1,17,4,30,1,90000,0,1,0,0,0,0,1
22321,1,20,4,15,1,25,3,30,0,90000,0,1,0,0,0,0,1
22321,1,28,3,30,2,22,4,30,0,90000,0,1,0,0,0,0,1
22321,0,19,4,15,1,25,3,60,1,90000,0,1,0,0,0,0,1
22377,0,121,55,15,2,161,47,15,1,70000,1,1,0,0,0,0,1
22377,0,88,49,60,2,126,38,60,0,70000,1,1,0,0,0,0,1
22377,0,93,52,15,0,133,45,60,0,70000,1,1,0,0,0,0,1
22377,1,182,36,15,1,146,39,15,2,70000,1,1,0,0,0,0,1
22377,0,121,48,60,2,161,36,30,0,70000,1,1,0,0,0,0,1
22377,1,100,49,30,1,133,38,15,1,70000,1,1,0,0,0,0,1
22377,1,147,41,30,0,118,48,15,1,70000,1,1,0,0,0,0,1
22377,0,129,46,30,0,161,36,30,2,70000,1,1,0,0,0,0,1
22377,1,147,36,60,1,110,43,15,1,70000,1,1,0,0,0,0,1
22384,1,25,4,60,2,19,5,15,1,50000,0,0,0,1,0,0,0
22384,0,23,4,60,1,19,6,60,1,50000,0,0,0,1,0,0,0
22384,0,18,5,30,2,23,4,60,0,50000,0,0,0,1,0,0,0
22384,0,25,4,30,0,19,6,15,1,50000,0,0,0,1,0,0,0
22384,0,17,5,15,1,25,4,30,2,50000,0,0,0,1,0,0,0
22384,0,27,5,15,2,19,7,30,2,50000,0,0,0,1,0,0,0
22384,1,20,5,60,0,27,4,15,2,50000,0,0,0,1,0,0,0
22384,1,25,6,15,1,34,5,30,0,50000,0,0,0,1,0,0,0
22384,1,16,5,30,1,23,4,15,1,50000,0,0,0,1,0,0,0
22403,1,27,3,30,1,23,4,30,0,10000,0,0,0,1,0,0,0
22403,1,19,3,15,2,14,4,60,0,10000,0,0,0,1,0,0,0
22403,1,16,4,15,2,19,3,30,0,10000,0,0,0,1,0,0,0
22403,1,24,3,60,2,21,4,60,1,10000,0,0,0,1,0,0,0
22403,0,16,5,30,0,20,4,60,0,10000,0,0,0,1,0,0,0
22403,1,17,4,60,1,20,3,15,1,10000,0,0,0,1,0,0,0
22403,1,14,4,60,0,20,3,15,0,10000,0,0,0,1,0,0,0
22403,0,14,4,60,0,20,3,30,1,10000,0,0,0,1,0,0,0
22403,0,19,4,30,2,27,3,60,0,10000,0,0,0,1,0,0,0
22410,0,20,3,15,0,14,4,30,1,50000,0,1,0,1,0,0,0
22410,1,12,5,60,2,18,4,30,1,50000,0,1,0,1,0,0,0
22410,1,22,3,15,2,15,4,15,0,50000,0,1,0,1,0,0,0
22410,1,15,4,30,1,11,5,30,0,50000,0,1,0,1,0,0,0
22410,1,14,5,30,1,16,4,15,0,50000,0,1,0,1,0,0,0
22410,1,13,4,15,2,15,3,15,2,50000,0,1,0,1,0,0,0
22410,0,15,3,30,2,14,4,30,1,50000,0,1,0,1,0,0,0
22410,1,15,3,60,1,14,5,15,0,50000,0,1,0,1,0,0,0
22410,1,15,5,15,2,16,4,15,1,50000,0,1,0,1,0,0,0
22439,1,133,50,60,1,93,57,15,1,50000,0,0,1,0,0,1,0
22439,0,113,72,60,1,151,55,15,0,50000,0,0,1,0,0,1,0
22439,0,110,47,30,0,99,54,60,2,50000,0,0,1,0,0,1,0
22439,1,122,47,60,0,104,62,15,0,50000,0,0,1,0,0,1,0
22439,1,133,50,15,0,120,55,15,0,50000,0,0,1,0,0,1,0
22439,0,122,50,15,0,110,55,30,1,50000,0,0,1,0,0,1,0
22439,0,88,60,15,2,110,50,15,2,50000,0,0,1,0,0,1,0
22439,1,110,55,60,2,83,61,30,2,50000,0,0,1,0,0,1,0
22439,1,104,63,30,2,73,82,15,1,50000,0,0,1,0,0,1,0
22455,0,100,54,30,1,143,45,15,0,30000,0,0,1,0,0,0,1
22455,1,91,56,60,2,130,51,30,1,30000,0,0,1,0,0,0,1
22455,0,113,52,15,0,161,39,15,2,30000,0,0,1,0,0,0,1
22455,0,84,59,30,0,112,49,30,1,30000,0,0,1,0,0,0,1
22455,0,118,51,15,0,100,69,30,1,30000,0,0,1,0,0,0,1
22455,0,112,45,15,2,95,52,15,2,30000,0,0,1,0,0,0,1
22455,1,112,39,30,2,100,44,30,1,30000,0,0,1,0,0,0,1
22455,1,112,45,60,1,100,61,15,0,30000,0,0,1,0,0,0,1
22455,1,106,64,15,2,118,49,15,1,30000,0,0,1,0,0,0,1
22473,0,112,23,15,0,78,28,30,1,30000,0,1,0,0,0,0,1
22473,0,102,26,30,1,71,29,60,2,30000,0,1,0,0,0,0,1
22473,0,88,27,15,0,126,20,15,2,30000,0,1,0,0,0,0,1
22473,1,87,25,30,1,65,30,30,0,30000,0,1,0,0,0,0,1
22473,0,92,26,15,0,78,36,30,1,30000,0,1,0,0,0,0,1
22473,1,74,27,15,2,87,23,15,2,30000,0,1,0,0,0,0,1
22473,1,87,20,30,2,79,23,30,1,30000,0,1,0,0,0,0,1
22473,0,79,31,15,0,87,23,60,1,30000,0,1,0,0,0,0,1
22473,0,92,25,15,1,83,33,15,2,30000,0,1,0,0,0,0,1
22498,0,13,5,30,0,16,4,30,1,137500,1,0,1,1,0,0,0
22498,0,11,4,15,2,8,5,60,0,137500,1,0,1,1,0,0,0
22498,0,9,5,15,2,11,4,30,0,137500,1,0,1,1,0,0,0
22498,0,12,6,60,1,14,5,60,2,137500,1,0,1,1,0,0,0
22498,0,9,6,30,0,11,5,60,0,137500,1,0,1,1,0,0,0
22498,1,10,5,60,1,11,4,15,1,137500,1,0,1,1,0,0,0
22498,1,8,5,60,0,11,4,15,0,137500,1,0,1,1,0,0,0
22498,1,8,6,60,0,11,5,30,1,137500,1,0,1,1,0,0,0
22498,0,11,5,30,2,16,4,60,0,137500,1,0,1,1,0,0,0
22506,0,39,12,30,1,56,10,15,0,10000,0,1,0,1,0,0,0
22506,1,36,13,60,2,51,12,30,1,10000,0,1,0,1,0,0,0
22506,1,64,9,15,2,45,12,15,0,10000,0,1,0,1,0,0,0
22506,0,33,13,30,0,44,11,30,1,10000,0,1,0,1,0,0,0
22506,1,40,16,30,1,47,12,15,0,10000,0,1,0,1,0,0,0
22506,0,37,12,15,2,44,10,15,2,10000,0,1,0,1,0,0,0
22506,1,40,10,30,1,44,9,30,2,10000,0,1,0,1,0,0,0
22506,0,40,14,15,0,44,10,60,1,10000,0,1,0,1,0,0,0
22506,1,42,14,15,2,47,11,15,1,10000,0,1,0,1,0,0,0
22580,1,39,25,15,1,52,23,60,2,50000,0,1,0,0,0,0,1
22580,0,50,24,60,1,40,33,60,1,50000,0,1,0,0,0,0,1
22580,0,50,23,60,0,37,25,30,2,50000,0,1,0,0,0,0,1
22580,1,39,33,15,1,52,24,30,0,50000,0,1,0,0,0,0,1
22580,0,52,24,30,2,37,27,15,1,50000,0,1,0,0,0,0,1
22580,0,40,40,30,2,58,29,15,2,50000,0,1,0,0,0,0,1
22580,0,43,28,60,0,58,24,15,2,50000,0,1,0,0,0,0,1
22580,1,54,34,15,1,72,29,30,0,50000,0,1,0,0,0,0,1
22580,0,35,26,30,1,50,23,15,1,50000,0,1,0,0,0,0,1
22583,1,98,32,60,1,68,36,15,1,167500,0,1,0,0,0,1,0
22583,0,83,45,60,1,110,35,15,0,167500,0,1,0,0,0,1,0
22583,0,81,30,30,0,73,34,60,2,167500,0,1,0,0,0,1,0
22583,1,89,30,60,0,76,39,15,0,167500,0,1,0,0,0,1,0
22583,1,98,32,15,0,88,35,15,0,167500,0,1,0,0,0,1,0
22583,1,80,35,30,1,89,32,15,0,167500,0,1,0,0,0,1,0
22583,1,81,32,15,2,65,38,15,2,167500,0,1,0,0,0,1,0
22583,1,81,35,60,2,61,38,30,2,167500,0,1,0,0,0,1,0
22583,1,77,40,30,2,54,52,15,1,167500,0,1,0,0,0,1,0
22586,1,13,3,60,1,9,4,15,1,70000,1,0,0,1,0,0,0
22586,0,14,3,15,0,11,4,60,1,70000,1,0,0,1,0,0,0
22586,1,9,3,60,2,10,2,30,0,70000,1,0,0,1,0,0,0
22586,0,10,3,15,0,12,2,60,0,70000,1,0,0,1,0,0,0
22586,0,13,3,15,0,11,4,15,0,70000,1,0,0,1,0,0,0
22586,0,12,3,15,0,10,4,30,1,70000,1,0,0,1,0,0,0
22586,0,10,3,15,2,8,4,15,2,70000,1,0,0,1,0,0,0
22586,1,10,3,60,2,8,4,30,2,70000,1,0,0,1,0,0,0
22586,0,7,4,15,1,10,3,30,2,70000,1,0,0,1,0,0,0
22599,1,75,8,60,1,52,10,15,1,10000,0,1,0,1,0,0,0
22599,0,85,9,15,0,63,12,60,1,10000,0,1,0,1,0,0,0
22599,1,56,9,60,2,62,8,30,0,10000,0,1,0,1,0,0,0
22599,1,68,8,60,0,58,10,15,0,10000,0,1,0,1,0,0,0
22599,1,75,8,15,0,67,9,15,0,10000,0,1,0,1,0,0,0
22599,0,68,8,15,0,61,9,30,1,10000,0,1,0,1,0,0,0
22599,0,49,10,15,2,62,8,15,2,10000,0,1,0,1,0,0,0
22599,1,62,9,60,2,46,10,30,2,10000,0,1,0,1,0,0,0
22599,0,41,14,15,1,59,11,30,2,10000,0,1,0,1,0,0,0
22616,0,23,12,15,1,32,10,60,1,70000,1,1,0,0,0,0,1
22616,0,36,12,15,0,27,15,60,1,70000,1,1,0,0,0,0,1
22616,1,24,11,60,2,27,10,30,0,70000,1,1,0,0,0,0,1
22616,0,25,13,15,0,29,10,60,0,70000,1,1,0,0,0,0,1
22616,1,29,11,15,0,32,10,15,0,70000,1,1,0,0,0,0,1
22616,0,29,10,15,0,26,11,30,1,70000,1,1,0,0,0,0,1
22616,0,21,13,15,2,27,10,15,2,70000,1,1,0,0,0,0,1
22616,1,27,12,60,2,20,13,30,2,70000,1,1,0,0,0,0,1
22616,0,18,17,15,1,25,13,30,2,70000,1,1,0,0,0,0,1
22644,1,6,3,15,2,8,2,15,1,90000,0,0,0,0,1,0,0
22644,1,4,2,60,2,6,1,60,0,90000,0,0,0,0,1,0,0
22644,0,5,3,15,0,7,2,60,0,90000,0,0,0,0,1,0,0
22644,0,9,1,15,1,7,2,15,2,90000,0,0,0,0,1,0,0
22644,1,6,2,60,2,8,1,30,0,90000,0,0,0,0,1,0,0
22644,1,5,2,30,1,7,1,15,1,90000,0,0,0,0,1,0,0
22644,0,6,3,15,1,7,2,30,0,90000,0,0,0,0,1,0,0
22644,1,6,2,30,0,8,1,30,2,90000,0,0,0,0,1,0,0
22644,0,7,1,60,1,6,2,15,1,90000,0,0,0,0,1,0,0
22662,1,10,2,15,2,14,1,15,1,30000,1,1,0,0,0,0,1
22662,0,11,1,60,0,8,2,60,2,30000,1,1,0,0,0,0,1
22662,1,11,1,60,0,8,2,15,0,30000,1,1,0,0,0,0,1
22662,0,16,1,15,1,12,2,15,2,30000,1,1,0,0,0,0,1
22662,0,14,1,30,0,10,2,60,2,30000,1,1,0,0,0,0,1
22662,1,9,2,30,1,11,1,15,1,30000,1,1,0,0,0,0,1
22662,1,10,2,15,1,13,1,30,0,30000,1,1,0,0,0,0,1
22662,1,14,1,30,2,11,2,30,0,30000,1,1,0,0,0,0,1
22662,1,13,1,60,1,9,2,15,1,30000,1,1,0,0,0,0,1
22682,0,18,2,30,1,15,3,30,0,50000,0,0,1,1,0,0,0
22682,1,13,2,15,2,9,3,60,0,50000,0,0,1,1,0,0,0
22682,0,13,2,30,0,11,3,15,2,50000,0,0,1,1,0,0,0
22682,1,16,3,60,2,14,4,60,1,50000,0,0,1,1,0,0,0
22682,0,11,4,30,0,13,3,60,0,50000,0,0,1,1,0,0,0
22682,0,13,2,15,1,11,3,60,1,50000,0,0,1,1,0,0,0
22682,1,9,3,60,0,13,2,15,0,50000,0,0,1,1,0,0,0
22682,1,9,3,60,0,13,2,30,1,50000,0,0,1,1,0,0,0
22682,1,13,3,30,2,18,2,60,0,50000,0,0,1,1,0,0,0
22762,1,16,6,30,1,23,5,15,0,137500,1,0,0,1,0,0,0
22762,1,15,6,60,2,21,5,30,1,137500,1,0,0,1,0,0,0
22762,0,18,5,15,0,26,4,15,2,137500,1,0,0,1,0,0,0
22762,0,14,6,30,0,18,5,30,1,137500,1,0,0,1,0,0,0
22762,1,16,7,30,1,19,5,15,0,137500,1,0,0,1,0,0,0
22762,0,18,5,15,2,15,6,15,2,137500,1,0,0,1,0,0,0
22762,0,16,5,30,1,18,4,30,2,137500,1,0,0,1,0,0,0
22762,1,18,5,60,1,16,6,15,0,137500,1,0,0,1,0,0,0
22762,0,19,5,15,1,17,7,15,2,137500,1,0,0,1,0,0,0
22779,0,10,3,15,1,15,2,60,1,112500,0,0,1,0,0,0,1
